source,target
1395363626,8530991078
8530991078,1395363626
8555637561,8555637570
8555637570,8555637561
8555637570,8555637569
8555637569,8555637570
8555637569,8555637568
8555637568,8555637569
8555637571,8555637561
8555637561,8555637571
8555637568,8555637567
8555637567,8555637568
8555637567,8555637566
8555637566,8555637567
8555637566,8555637565
8555637565,8555637566
8555637565,8555637564
8555637564,8555637565
8555637564,8555637563
8555637563,8555637564
8555637563,8555637562
8555637562,8555637563
8555637562,8555637561
8555637561,8555637562
6369918334,8555637575
8555637575,6369918334
8555637575,8555637574
8555637574,8555637575
8555637574,8555637572
8555637572,8555637574
8555637572,8555637573
8555637573,8555637572
6365139713,8555637576
8555637576,6365139713
6784955160,8555698270
8555698270,6784955160
8555698270,8555698269
8555698269,8555698270
8555698269,8555698268
8555698268,8555698269
8555698268,8555698267
8555698267,8555698268
8555698267,8555698266
8555698266,8555698267
8555698266,8555698265
8555698265,8555698266
8942996593,8577507563
8577507563,8942996593
5496667759,8555764211
8555764211,5496667759
8555764211,8555764210
8555764210,8555764211
8555764210,8555764209
8555764209,8555764210
8555764209,8555764208
8555764208,8555764209
8555764208,8555764207
8555764207,8555764208
6513608119,8555764212
8555764212,6513608119
8555798082,8555798081
8555798081,8555798082
8555798084,8555798083
8555798083,8555798084
6364998714,8555798087
8555798087,6364998714
8555798087,8555798086
8555798086,8555798087
8555798086,8555798085
8555798085,8555798086
8555798085,7843839198
7843839198,8555798085
8943930614,8555798090
8555798090,8943930614
8555798090,8555798089
8555798089,8555798090
8555798089,8555798088
8555798088,8555798089
8555798097,8555798096
8555798096,8555798097
8555798096,8555798095
8555798095,8555798096
8555798095,8555798094
8555798094,8555798095
8555798098,8555798097
8555798097,8555798098
30986860,8555798100
8555798100,30986860
8555798100,8555798099
8555798099,8555798100
8555798099,8555798098
8555798098,8555798099
8555810434,8555810433
8555810433,8555810434
8555810433,8555810432
8555810432,8555810433
8555810432,8555810431
8555810431,8555810432
8555810431,8555810430
8555810430,8555810431
8555810430,8555810429
8555810429,8555810430
8555810429,8555810428
8555810428,8555810429
8555810428,8555810427
8555810427,8555810428
8555810427,8555810426
8555810426,8555810427
8555798091,8556409561
8556409561,8555798091
8577507559,8577507558
8577507558,8577507559
8577507561,8577507560
8577507560,8577507561
8577507572,8577507566
8577507566,8577507572
8577507566,8577507565
8577507565,8577507566
8577507565,8577507562
8577507562,8577507565
8577507562,8577507564
8577507564,8577507562
8577507564,8577507563
8577507563,8577507564
1394961507,8577539467
8577539467,1394961507
8577539467,8577539461
8577539461,8577539467
8577539461,8577539466
8577539466,8577539461
8577539466,8577539465
8577539465,8577539466
8577539465,8577539464
8577539464,8577539465
8577539464,8577539460
8577539460,8577539464
8577539460,8577539463
8577539463,8577539460
8577539463,8577539462
8577539462,8577539463
1394961628,8577539476
8577539476,1394961628
8577539476,8577539475
8577539475,8577539476
8577539475,8577539474
8577539474,8577539475
8577539474,8577539473
8577539473,8577539474
8577539473,8577539472
8577539472,8577539473
8577539472,8577539471
8577539471,8577539472
8577539471,8577539470
8577539470,8577539471
8577539470,8577539469
8577539469,8577539470
8577539469,8577539468
8577539468,8577539469
1394961661,8577539483
8577539483,1394961661
8577539483,8577539482
8577539482,8577539483
8577539482,8577539481
8577539481,8577539482
8577539481,8577539480
8577539480,8577539481
8577539480,8577539479
8577539479,8577539480
8577539479,8577539478
8577539478,8577539479
8577539478,8577539477
8577539477,8577539478
8577600278,8045313874
8045313874,8577600278
8045313874,1395808685
1395808685,8045313874
8577600280,8577600277
8577600277,8577600280
8577600277,8577600276
8577600276,8577600277
8577600276,8577600268
8577600268,8577600276
8577600268,8577600275
8577600275,8577600268
8577600275,8577600270
8577600270,8577600275
8577600270,8577600269
8577600269,8577600270
8577600269,8577600274
8577600274,8577600269
8577600274,8577600273
8577600273,8577600274
8577600273,8577600272
8577600272,8577600273
8577600272,8577600271
8577600271,8577600272
6353429117,8577600293
8577600293,6353429117
8577600293,8577600292
8577600292,8577600293
8577600292,8577600291
8577600291,8577600292
8577600291,8577600290
8577600290,8577600291
8577600290,8577600289
8577600289,8577600290
8577600289,8577600288
8577600288,8577600289
8577600288,8577600287
8577600287,8577600288
8577600287,8577600286
8577600286,8577600287
8577600286,8577600285
8577600285,8577600286
8577600285,8577600284
8577600284,8577600285
268642286,8577600304
8577600304,268642286
8577600304,8577600303
8577600303,8577600304
8577600303,8577600302
8577600302,8577600303
8577600302,8577600301
8577600301,8577600302
8577600301,8577600300
8577600300,8577600301
8577600300,8577600299
8577600299,8577600300
8577600299,8577600294
8577600294,8577600299
8577600294,8577600295
8577600295,8577600294
8577600295,8577600298
8577600298,8577600295
8577600298,8577600297
8577600297,8577600298
8577600297,8577600296
8577600296,8577600297
8577603917,8577600308
8577600308,8577603917
8577600308,8577600307
8577600307,8577600308
8577600307,8577600306
8577600306,8577600307
8577600306,8577600305
8577600305,8577600306
6276693420,8577603917
8577603917,6276693420
8577603917,8577600316
8577600316,8577603917
8577600316,8577600315
8577600315,8577600316
8577600315,8577600314
8577600314,8577600315
8577600314,8577600313
8577600313,8577600314
8577600313,8577600312
8577600312,8577600313
8577600312,8577600311
8577600311,8577600312
8577600311,8577600310
8577600310,8577600311
8577600310,8577600309
8577600309,8577600310
8584796153,8584796152
8584796152,8584796153
8584796152,8584796151
8584796151,8584796152
8584796151,8584796150
8584796150,8584796151
8584796150,8584796149
8584796149,8584796150
8584796149,8584796148
8584796148,8584796149
8584796148,8584796147
8584796147,8584796148
8584796147,8523046331
8523046331,8584796147
8523046331,8584796146
8584796146,8523046331
8584796146,8584796145
8584796145,8584796146
8584796145,8584796144
8584796144,8584796145
8584796144,8523046334
8523046334,8584796144
8584796155,8584796154
8584796154,8584796155
8584796160,8584796159
8584796159,8584796160
8584796164,8584796163
8584796163,8584796164
8584796163,8584796162
8584796162,8584796163
8584796162,8584796161
8584796161,8584796162
8584796161,8943943621
8943943621,8584796161
8584796165,8584796159
8584796159,8584796165
8584796159,8584796164
8584796164,8584796159
8584796164,8584796166
8584796166,8584796164
8584796166,8584796167
8584796167,8584796166
8584796167,8584796170
8584796170,8584796167
8584796170,8584796169
8584796169,8584796170
8584796169,8584796168
8584796168,8584796169
8584796168,8943943621
8943943621,8584796168
8584796172,8584796171
8584796171,8584796172
8584796174,8584796173
8584796173,8584796174
8584796174,8943951706
8943951706,8584796174
8943951706,8584796175
8584796175,8943951706
8584796175,8584796176
8584796176,8584796175
8584796176,8584796177
8584796177,8584796176
8584796177,8584796178
8584796178,8584796177
8584796178,8584796187
8584796187,8584796178
8584796187,8584796185
8584796185,8584796187
8584796185,8584796184
8584796184,8584796185
8584796184,8584796183
8584796183,8584796184
8584796183,8584796182
8584796182,8584796183
8584796182,8584796181
8584796181,8584796182
8584796181,8584796180
8584796180,8584796181
8584796180,8584796179
8584796179,8584796180
8584796186,8584796188
8584796188,8584796186
8584796190,8584796189
8584796189,8584796190
8584796200,8584796199
8584796199,8584796200
8584796199,8584796198
8584796198,8584796199
8584796198,8584796197
8584796197,8584796198
8584796197,8584796196
8584796196,8584796197
8584796196,8584796195
8584796195,8584796196
8584796195,8584796194
8584796194,8584796195
8584796194,8584796193
8584796193,8584796194
8584796193,8584796192
8584796192,8584796193
8584796192,8584796191
8584796191,8584796192
6364879009,8584796201
8584796201,6364879009
8584835118,8584835117
8584835117,8584835118
8584835117,8584808016
8584808016,8584835117
8584808016,8584808015
8584808015,8584808016
8584835119,8584835118
8584835118,8584835119
6367724841,8584835121
8584835121,6367724841
8584835121,8584835120
8584835120,8584835121
8584835120,8584835119
8584835119,8584835120
6367627900,6370279542
6370279542,6367627900
6353497526,8584835122
8584835122,6353497526
8556409561,8943930614
8943930614,8556409561
8584937275,8584937274
8584937274,8584937275
8584937280,8584937279
8584937279,8584937280
8584937279,8584937278
8584937278,8584937279
8584937278,8584937277
8584937277,8584937278
8584937277,8584937276
8584937276,8584937277
8584937283,8584937281
8584937281,8584937283
6374867617,8584937283
8584937283,6374867617
8584937283,8584937282
8584937282,8584937283
8585144319,8585650029
8585650029,8585144319
8585650029,8585144318
8585144318,8585650029
8585144318,8585144317
8585144317,8585144318
8585144317,8585100616
8585100616,8585144317
8585100616,8585100615
8585100615,8585100616
8585100615,8585100614
8585100614,8585100615
8585100614,8585144321
8585144321,8585100614
8585144323,8585144319
8585144319,8585144323
8585144319,8585144320
8585144320,8585144319
8585144326,8585144325
8585144325,8585144326
8585144325,8585144324
8585144324,8585144325
8585144324,8585144323
8585144323,8585144324
8585144323,8585144322
8585144322,8585144323
8585144322,8585144321
8585144321,8585144322
8585144346,8585144345
8585144345,8585144346
8585144329,8585144327
8585144327,8585144329
8585144330,8585144329
8585144329,8585144330
8585144329,8585144328
8585144328,8585144329
8585144341,8585144335
8585144335,8585144341
8585144335,8585144334
8585144334,8585144335
8585144334,8585144333
8585144333,8585144334
8585144333,8585144346
8585144346,8585144333
8585144346,8585144332
8585144332,8585144346
8585144336,8585144337
8585144337,8585144336
8585144337,8585144338
8585144338,8585144337
8585144338,8585144339
8585144339,8585144338
8585144339,8585144341
8585144341,8585144339
8585144341,8585144344
8585144344,8585144341
8585144344,8585144340
8585144340,8585144344
8585144340,8585144330
8585144330,8585144340
8585144330,8585144331
8585144331,8585144330
8585144342,8585144340
8585144340,8585144342
8585144340,8585144345
8585144345,8585144340
8585144345,8585144344
8585144344,8585144345
8585144344,8585144343
8585144343,8585144344
8585144348,8585144349
8585144349,8585144348
8585144349,8585144350
8585144350,8585144349
8585144350,8585144347
8585144347,8585144350
8585144349,569927952
569927952,8585144349
569927951,8585144350
8585144350,569927951
8585144352,8585144351
8585144351,8585144352
6807517160,8585144353
8585144353,6807517160
8585210042,8585210041
8585210041,8585210042
8585210049,8585210045
8585210045,8585210049
8585210045,8585210044
8585210044,8585210045
8585210044,8585210043
8585210043,8585210044
8585210043,8585210042
8585210042,8585210043
8585210041,8585210040
8585210040,8585210041
8585210040,8585210039
8585210039,8585210040
8585210039,8585210038
8585210038,8585210039
8585210038,8585210037
8585210037,8585210038
8585210037,8585210036
8585210036,8585210037
8585210036,8585210046
8585210046,8585210036
6372262539,8585210049
8585210049,6372262539
8585210049,8585210048
8585210048,8585210049
8585210048,8585210047
8585210047,8585210048
8585210047,8585210046
8585210046,8585210047
6367749401,8585210050
8585210050,6367749401
8585210055,8585210054
8585210054,8585210055
8585210054,8585210053
8585210053,8585210054
8585210053,8585210052
8585210052,8585210053
8585210052,8585210051
8585210051,8585210052
8585210051,2469958631
2469958631,8585210051
8585210061,8585210060
8585210060,8585210061
8585210060,8585210059
8585210059,8585210060
8585210062,8585210055
8585210055,8585210062
8585210055,8585210061
8585210061,8585210055
8585210061,3374306578
3374306578,8585210061
8585650030,8585210063
8585210063,8585650030
8585210063,8585210056
8585210056,8585210063
8585210056,8585210057
8585210057,8585210056
8585210057,8585210058
8585210058,8585210057
8585210058,8585650029
8585650029,8585210058
8585210064,8585210067
8585210067,8585210064
8585210065,8585210069
8585210069,8585210065
8585210067,8585210066
8585210066,8585210067
8585210069,8585210068
8585210068,8585210069
8585210075,8585210074
8585210074,8585210075
8585210074,8585210073
8585210073,8585210074
8585210073,8585210072
8585210072,8585210073
8585210072,8585210071
8585210071,8585210072
8585210071,8585210070
8585210070,8585210071
8585210077,8585210075
8585210075,8585210077
8585210075,8585210076
8585210076,8585210075
6172933748,8585238301
8585238301,6172933748
8585238301,8585238300
8585238300,8585238301
8585238300,8585238299
8585238299,8585238300
8585238299,8585238298
8585238298,8585238299
8585238303,8585238302
8585238302,8585238303
8585238306,8585238304
8585238304,8585238306
7935858095,8585238306
8585238306,7935858095
8585238306,8585238305
8585238305,8585238306
8585650028,5555074038
5555074038,8585650028
6371628261,8585650033
8585650033,6371628261
8585650033,8585650032
8585650032,8585650033
8585650032,8585650031
8585650031,8585650032
8585650031,2488917705
2488917705,8585650031
8584796186,8584796187
8584796187,8584796186
8584796187,6396046931
6396046931,8584796187
6367253486,8555798093
8555798093,6367253486
8555798093,8555798092
8555798092,8555798093
8555798092,8555798091
8555798091,8555798092
9188490308,9188490309
9188490309,9188490308
9188490309,1390750405
1390750405,9188490309
6112644125,9188481452
9188481452,6112644125
6396170892,9266787752
9266787752,6396170892
9266787752,9266787751
9266787751,9266787752
9266787751,9266787750
9266787750,9266787751
9266787750,9266787749
9266787749,9266787750
9266787749,9266787748
9266787748,9266787749
9266787748,9266787747
9266787747,9266787748
9266787747,9266787746
9266787746,9266787747
9266787746,9266787745
9266787745,9266787746
9266787745,6396170893
6396170893,9266787745
9436234122,9436234121
9436234121,9436234122
9436234121,9436027207
9436027207,9436234121
9436027207,9436234120
9436234120,9436027207
9436234120,9436027208
9436027208,9436234120
9436027208,9436234119
9436234119,9436027208
9436234119,9436234118
9436234118,9436234119
9436234118,9436234117
9436234117,9436234118
